Date,ARS=X,AUD=X,BDT=X,BRL=X,CAD=X,CHF=X,CLP=X,CNY=X,COP=X,CZK=X,DKK=X,EGP=X,EUR=X,GBP=X,GHS=X,HKD=X,HUF=X,IDR=X,INR=X,JPY=X,KES=X,KRW=X,MXN=X,MYR=X,NGN=X,NOK=X,NZD=X,PEN=X,PHP=X,PKR=X,PLN=X,RUB=X,SEK=X,SGD=X,THB=X,TND=X,TRY=X,USD=X,VND=X,ZAR=X
2015-03-23,8.793299674987793,1.2847000360488892,76.06700134277344,3.224600076675415,1.2580699920654297,0.9775000214576721,631.2999877929688,6.196000099182129,2560.0,25.345500946044922,6.886740207672119,7.602099895477295,0.9236500263214111,0.6692000031471252,3.6500000953674316,7.756800174713135,279.98699951171875,13025.0,62.40299987792969,120.0270004272461,90.07499694824219,1111.780029296875,14.923299789428711,3.6514999866485596,198.85000610351562,8.020649909973145,1.3209999799728394,3.0810000896453857,44.72600173950195,101.80000305175781,3.817009925842285,59.23500061035156,8.618009567260742,1.377750039100647,32.53499984741211,1.934999942779541,2.5772199630737305,,21149.0,12.030099868774414
2015-03-24,8.775500297546387,1.2697999477386475,76.24299621582031,3.1282999515533447,1.2520999908447266,0.9660000205039978,623.8499755859375,6.204999923706055,2508.0,24.98150062561035,6.811140060424805,7.610400199890137,0.9136599898338318,0.6688100099563599,3.6600000858306885,7.755340099334717,276.94000244140625,12943.0,62.222999572753906,119.75,90.00900268554688,1103.4300537109375,14.944700241088867,3.65339994430542,198.89999389648438,7.882599830627441,1.3063000440597534,3.0764999389648438,44.540000915527344,101.69999694824219,3.7519800662994385,58.70500183105469,8.501569747924805,1.3676999807357788,32.54499816894531,1.9300999641418457,2.540570020675659,,21168.0,11.906399726867676
2015-03-25,8.773699760437012,1.2718000411987305,76.24299621582031,3.136199951171875,1.2509000301361084,0.9595699906349182,621.7000122070312,6.195300102233887,250.0,25.115400314331055,6.842899799346924,7.614799976348877,0.9172599911689758,0.6741300225257874,3.740000009536743,7.754449844360352,274.01300048828125,12905.0,62.27799987792969,119.79100036621094,89.96800231933594,1101.6700439453125,14.994000434875488,3.67549991607666,199.0,7.870460033416748,1.3114999532699585,3.0759999752044678,44.5880012512207,101.80000305175781,3.7525599002838135,57.7400016784668,8.510869979858398,1.3675999641418457,32.47700119018555,1.9362000226974487,2.5554299354553223,,21475.0,11.815199851989746
2015-03-26,8.796699523925781,1.2770999670028687,76.25800323486328,3.1972999572753906,1.2526999711990356,0.9603800177574158,620.5499877929688,6.201000213623047,2560.0,24.947200775146484,6.812600135803223,7.60890007019043,0.9123700261116028,0.6721600294113159,3.7200000286102295,7.754479885101318,272.6700134277344,12930.0,62.46200180053711,119.51799774169922,90.3219985961914,1098.97998046875,15.146300315856934,3.6679999828338623,199.0,7.842490196228027,1.3184000253677368,3.068000078201294,44.64400100708008,101.9000015258789,3.7225399017333984,57.40250015258789,8.493000030517578,1.3703700304031372,32.53200149536133,1.934000015258789,2.5859899520874023,,21144.0,11.840999603271484
2015-03-27,8.804699897766113,1.2764999866485596,76.26399993896484,3.179500102996826,1.247939944267273,0.9631800055503845,622.5,6.201399803161621,2555.0,25.211599349975586,6.860099792480469,7.6031999588012695,0.9185799956321716,0.6730200052261353,3.799999952316284,7.753439903259277,275.3999938964844,13010.0,62.82899856567383,119.18299865722656,92.1500015258789,1102.949951171875,15.231269836425781,3.681999921798706,199.0500030517578,7.905300140380859,1.317199945449829,3.0789999961853027,44.70199966430664,101.9000015258789,3.7460999488830566,57.310001373291016,8.588509559631348,1.3695800304412842,32.551998138427734,1.9398000240325928,2.6029999256134033,,21154.0,11.975099563598633
2015-03-30,8.81350040435791,1.2928999662399292,76.22200012207031,3.2411999702453613,1.2608000040054321,0.9612200260162354,622.5999755859375,6.2052001953125,2574.0,25.22100067138672,6.861100196838379,7.61269998550415,0.9186999797821045,0.671779990196228,3.7899999618530273,7.752630233764648,275.635009765625,13035.0,62.51499938964844,119.25,90.4000015258789,1101.72998046875,15.260899543762207,3.7102999687194824,199.0,7.969019889831543,1.3250000476837158,3.0920000076293945,44.678001403808594,100.33999633789062,3.7660200595855713,57.89500045776367,8.586000442504883,1.3699599504470825,32.54600143432617,1.9378000497817993,2.6113998889923096,,21161.0,12.039679527282715
2015-03-31,8.809599876403809,1.305799961090088,76.20899963378906,3.2260000705718994,1.2673300504684448,0.9673600196838379,626.4000244140625,6.196499824523926,2529.89990234375,25.3439998626709,6.89532995223999,7.60099983215332,0.9233400225639343,0.6752600073814392,3.740000009536743,7.7545599937438965,276.1969909667969,13087.0,62.50899887084961,120.01300048828125,90.47000122070312,1105.5,15.261500358581543,3.7054998874664307,199.0,8.007699966430664,1.3330999612808228,3.0945000648498535,44.58700180053711,101.80000305175781,3.7742700576782227,57.525001525878906,8.588899612426758,1.3757599592208862,32.540000915527344,1.9453999996185303,2.60260009765625,,21186.0,12.135299682617188
2015-04-01,8.741499900817871,1.3134000301361084,76.24700164794922,3.188499927520752,1.2688000202178955,0.9721999764442444,623.7999877929688,6.1875,2575.0,25.649700164794922,6.957499980926514,7.610099792480469,0.9312599897384644,0.6743299961090088,3.8073999881744385,7.752649784088135,279.5870056152344,13060.0,62.305999755859375,120.02200317382812,90.60600280761719,1107.0999755859375,15.134900093078613,3.6710000038146973,196.25,8.06013011932373,1.3430999517440796,3.019200086593628,44.49100112915039,100.47000122070312,3.7906999588012695,58.152000427246094,8.624300003051758,1.3732600212097168,32.53499984741211,1.9531999826431274,2.5959599018096924,,21188.0,12.131600379943848
2015-04-02,8.821999549865723,1.3145999908447266,76.23600006103516,3.164299964904785,1.2610399723052979,0.9661999940872192,616.9000244140625,6.187099933624268,2515.699951171875,25.588600158691406,6.935500144958496,7.6066999435424805,0.9285100102424622,0.6740000247955322,3.809999942779541,7.752120018005371,277.59698486328125,12958.0,62.16899871826172,119.5739974975586,90.60600280761719,1097.8699951171875,15.010100364685059,3.652100086212158,199.10000610351562,8.01941967010498,1.3438999652862549,3.0929999351501465,44.435001373291016,101.75,3.7685599327087402,57.553001403808594,8.653989791870117,1.3628699779510498,32.44499969482422,1.9531999826431274,2.596859931945801,,21115.0,11.986180305480957
2015-04-03,8.847000122070312,1.3188999891281128,75.76899719238281,3.1222000122070312,1.2561700344085693,0.9599699974060059,615.2000122070312,6.186999797821045,2572.0,25.319799423217773,6.874539852142334,7.611100196838379,0.9199000000953674,0.6742799878120422,3.793299913406372,7.75246000289917,275.5950012207031,12985.0,62.060001373291016,119.6969985961914,89.75800323486328,1089.1199951171875,14.81449031829834,3.6584999561309814,195.32000732421875,7.990019798278809,1.3321000337600708,3.0088000297546387,44.32099914550781,99.85399627685547,3.740959882736206,56.55099868774414,8.627659797668457,1.3570400476455688,32.4630012512207,1.9392000436782837,2.58870005607605,,21575.0,11.9343900680542
2015-04-06,8.741999626159668,1.3082000017166138,75.79399871826172,3.1215999126434326,1.247499942779541,0.9521399736404419,615.2000122070312,6.186999797821045,2522.0,25.001800537109375,6.792699813842773,7.520400047302246,0.9089800119400024,0.66975998878479,3.809999942779541,7.751259803771973,271.59600830078125,12965.0,62.060001373291016,118.822998046875,90.11900329589844,1089.1199951171875,14.895299911499023,3.626499891281128,199.0,7.912519931793213,1.3128999471664429,3.0850000381469727,43.90599822998047,101.80000305175781,3.6867599487304688,56.691001892089844,8.529419898986816,1.3483999967575073,32.07699966430664,1.9392000436782837,2.566270112991333,,21565.0,11.753470420837402
2015-04-07,8.794699668884277,1.3174999952316284,75.08599853515625,3.1215999126434326,1.2474499940872192,0.9579499959945679,611.5,6.186999797821045,2506.0,25.056499481201172,6.834000110626221,7.566400051116943,0.9145100116729736,0.6715599894523621,3.7699999809265137,7.752280235290527,273.3179931640625,12945.0,62.060001373291016,119.47699737548828,90.82099914550781,1089.1199951171875,14.917280197143555,3.640500068664551,199.10000610351562,7.938320159912109,1.3270000219345093,3.0845000743865967,44.08100128173828,101.80000305175781,3.728450059890747,55.44900131225586,8.559100151062012,1.356369972229004,32.27299880981445,1.9392000436782837,2.570580005645752,,21229.0,11.804499626159668
2015-04-08,8.840999603271484,1.30840003490448,76.11900329589844,3.1250998973846436,1.2503999471664429,0.9656000137329102,609.4000244140625,6.188199996948242,2491.0,25.292800903320312,6.90310001373291,7.608799934387207,0.9238600134849548,0.674589991569519,3.809999942779541,7.7528300285339355,275.5899963378906,12995.0,62.308998107910156,120.29000091552734,90.7760009765625,1092.3199462890625,14.91057014465332,3.626300096511841,199.0500030517578,8.066100120544434,1.3320000171661377,3.0980000495910645,44.37900161743164,101.80000305175781,3.735100030899048,54.91999816894531,8.674300193786621,1.3598699569702148,32.54399871826172,1.9467999935150146,2.600939989089966,,21241.0,11.880200386047363
2015-04-09,8.840999603271484,1.301300048828125,76.16000366210938,3.046099901199341,1.2541500329971313,0.9661499857902527,611.0,6.191400051116943,2497.0,25.3656005859375,6.929100036621094,7.608799934387207,0.9271900057792664,0.6721100211143494,3.809999942779541,7.750050067901611,274.8089904785156,12925.0,62.18199920654297,120.09400177001953,92.55000305175781,1090.1500244140625,15.075550079345703,3.63700008392334,199.0500030517578,8.05502986907959,1.323799967765808,3.0980000495910645,44.415000915527344,101.80000305175781,3.7128000259399414,53.64500045776367,8.67549991607666,1.3559900522232056,32.52199935913086,1.9573999643325806,2.59768009185791,,21220.0,11.814000129699707
2015-04-10,8.837800025939941,1.2979999780654907,76.08399963378906,3.055299997329712,1.2577099800109863,0.9769700169563293,615.9500122070312,6.194699764251709,2515.0,25.683000564575195,7.003600120544434,7.600800037384033,0.9372900128364563,0.6795799732208252,3.809999942779541,7.749569892883301,279.5199890136719,12935.0,62.31399917602539,120.55000305175781,91.19100189208984,1093.7900390625,15.222040176391602,3.6705000400543213,199.10000610351562,8.086299896240234,1.3199000358581543,3.1024999618530273,44.3650016784668,100.37999725341797,3.7715001106262207,51.983001708984375,8.757269859313965,1.35903000831604,32.529998779296875,1.9608999490737915,2.618769884109497,,21217.0,11.939680099487305
2015-04-13,8.835700035095215,1.3039000034332275,76.18599700927734,3.0717999935150146,1.2569500207901,0.9790800213813782,619.0,6.199100017547607,2542.0,25.755399703979492,7.0423197746276855,7.601099967956543,0.942520022392273,0.6830300092697144,3.799999952316284,7.749529838562012,279.3529968261719,12890.0,62.26900100708008,120.20899963378906,91.31199645996094,1091.93994140625,15.38479995727539,3.7074999809265137,198.89999389648438,8.1074800491333,1.3265999555587769,3.127000093460083,44.46699905395508,101.80000305175781,3.786940097808838,52.239498138427734,8.813529968261719,1.3677699565887451,32.5099983215332,1.9723000526428223,2.626620054244995,,21221.0,11.976490020751953
2015-04-14,8.85509967803955,1.3179999589920044,76.11100006103516,3.1191999912261963,1.2591999769210815,0.9771999716758728,616.7999877929688,6.204699993133545,2554.0,25.84280014038086,7.065899848937988,7.607800006866455,0.9458100199699402,0.6817600131034851,3.7899999618530273,7.749670028686523,280.5899963378906,13045.0,62.39099884033203,120.05899810791016,91.37200164794922,1099.8900146484375,15.26144027709961,3.697999954223633,199.0,8.082799911499023,1.3401000499725342,3.121500015258789,44.599998474121094,101.80000305175781,3.786900043487549,52.082698822021484,8.81521987915039,1.3717900514602661,32.54100036621094,1.976199984550476,2.6681900024414062,,21228.0,12.125699996948242
2015-04-15,8.85990047454834,1.3133000135421753,76.2229995727539,3.0645999908447266,1.2483700513839722,0.9727399945259094,613.2000122070312,6.202099800109863,2506.0,25.64299964904785,7.013420104980469,7.606900215148926,0.9392200112342834,0.6769599914550781,3.799999952316284,7.7502899169921875,278.4549865722656,12975.0,62.31399917602539,119.45700073242188,91.58699798583984,1090.300048828125,15.269499778747559,3.6705000400543213,199.0,7.952899932861328,1.3312000036239624,3.121000051498413,44.5,101.6500015258789,3.770979881286621,50.9900016784668,8.764699935913086,1.3603399991989136,32.43000030517578,1.9670000076293945,2.6868999004364014,,21217.0,12.007960319519043
2015-04-16,8.86340045928955,1.302299976348877,76.0530014038086,3.025899887084961,1.2303999662399292,0.9648000001907349,612.75,6.193699836730957,2448.10009765625,25.690500259399414,6.992990016937256,7.607100009918213,0.9366099834442139,0.6743800044059753,3.799999952316284,7.751299858093262,280.7449951171875,12897.0,62.38999938964844,119.14299774169922,91.552001953125,1093.6199951171875,15.168999671936035,3.6278998851776123,198.5500030517578,7.809820175170898,1.3176000118255615,3.121999979019165,44.540000915527344,101.80000305175781,3.7620599269866943,49.797000885009766,8.71399974822998,1.3563400506973267,32.41899871826172,1.9637999534606934,2.6975600719451904,,21121.0,12.05049991607666
2015-04-17,8.878299713134766,1.2838000059127808,75.70899963378906,3.0185999870300293,1.220139980316162,0.9564599990844727,609.9000244140625,6.1869001388549805,2497.0,25.50200080871582,6.935999870300293,7.6118998527526855,0.9297500252723694,0.6701599955558777,3.7922000885009766,7.751349925994873,280.4949951171875,12820.0,62.32600021362305,119.04399871826172,91.5510025024414,1082.5899658203125,15.326740264892578,3.6331000328063965,195.25999450683594,7.750909805297852,1.3066999912261963,3.0343000888824463,44.18600082397461,99.61100006103516,3.739799976348877,49.763999938964844,8.589710235595703,1.3510799407958984,32.36600112915039,1.9601000547409058,2.680619955062866,,21234.0,11.945599555969238
2015-04-20,8.871000289916992,1.280500054359436,76.2959976196289,3.0367000102996826,1.2210700511932373,0.9513999819755554,612.0,6.186600208282471,2480.0,25.364999771118164,6.900400161743164,7.604000091552734,0.9250500202178955,0.6680799722671509,3.8017001152038574,7.750639915466309,278.32000732421875,12800.0,62.542999267578125,118.81800079345703,92.02100372314453,1081.8900146484375,15.459099769592285,3.628000020980835,196.47000122070312,7.828100204467773,1.2977999448776245,3.053100109100342,44.12099838256836,100.19000244140625,3.7231600284576416,51.98500061035156,8.633649826049805,1.3425500392913818,32.303001403808594,1.9434000253677368,2.6809298992156982,,21196.0,12.046600341796875
